d,0,0.02403818373191534
d,1,0.09805224792651179
d,10,0.02403818373191534
d,11,0.09805224792651179
d,20,0.02403818373191534
d,21,0.09805224792651179
d,30,0.02403818373191534
d,31,0.09805224792651179
d,40,0.02403818373191534
d,41,0.09805224792651179
d,50,0.02403818373191534
d,51,0.09805224792651179
d,60,0.02403818373191534
d,61,0.09805224792651179
d,70,0.02403818373191534
d,71,0.09805224792651179
d,80,0.02403818373191534
d,81,0.09805224792651179
d,90,0.02403818373191534
d,91,0.09805224792651179
d,100,0.02403818373191534
d,101,0.09805224792651179
d,110,0.02403818373191534
d,111,0.09805224792651179
d,120,0.02403818373191534
d,121,0.09805224792651179
d,130,0.02403818373191534
d,131,0.09805224792651179
d,140,0.02403818373191534
d,141,0.09805224792651179
d,150,0.11014979542723616
d,151,0.09805224792651179
d,160,0.13793431476706133
d,161,0.09805224792651179
d,170,0.2367437557100503
d,171,0.09805224792651179
d,180,0.2367437557100503
d,181,0.09805224792651179
d,190,0.2367437557100503
d,191,0.09805224792651179
d,200,0.3369241701687164
d,201,0.09805224792651179
d,210,0.3369241701687164
d,211,0.09805224792651179
d,220,0.3102916937905429
d,221,0.09805224792651179
d,230,0.24608150461822806
d,231,0.09805224792651179
d,240,0.24608150461822806
d,241,0.09805224792651179
d,250,0.24608150461822806
d,251,0.09805224792651179
d,260,0.24608150461822806
d,261,0.09805224792651179
d,270,0.19691896775464826
d,271,0.09805224792651179
d,280,0.19691896775464826
d,281,0.09805224792651179
d,290,0.19691896775464826
d,291,0.09805224792651179
d,300,0.19691896775464826
d,301,0.09805224792651179
d,310,0.02403818373191534
d,311,0.09805224792651179
d,320,0.02403818373191534
d,321,0.09805224792651179
d,330,0.21055896740293628
d,331,0.09805224792651179
d,340,0.14285426348553662
d,341,0.09805224792651179
d,350,0.12214693916234873
d,351,0.09805224792651179
d,360,0.12214693916234873
d,361,0.09805224792651179
d,370,0.12214693916234873
d,371,0.09805224792651179
d,380,0.12172081248570736
d,381,0.09805224792651179
d,390,0.12172081248570736
d,391,0.09805224792651179
d,400,0.12980799184907246
d,401,0.09805224792651179
d,410,0.12980799184907246
d,411,0.09805224792651179
d,420,0.12980799184907246
d,421,0.09805224792651179
d,430,0.1323339824862066
d,431,0.09805224792651179
d,440,0.1323339824862066
d,441,0.09805224792651179
d,450,0.1323339824862066
d,451,0.09805224792651179
d,460,0.1344117517135634
d,461,0.09805224792651179
d,470,0.1344117517135634
d,471,0.09805224792651179
d,480,0.1344117517135634
d,481,0.09805224792651179
d,490,0.1385397289880443
d,491,0.09805224792651179
d,500,0.1385397289880443
d,501,0.09805224792651179
d,510,0.1385397289880443
d,511,0.09805224792651179
d,520,0.08027986172849362
d,521,0.09805224792651179
d,530,0.08027986172849362
d,531,0.09805224792651179
d,540,0.08027986172849362
d,541,0.09805224792651179
d,550,0.0653681652843412
d,551,0.09805224792651179
d,560,0.07532533383154136
d,561,0.09805224792651179
d,570,0.08188659856751625
d,571,0.09805224792651179
d,580,0.08188659856751625
d,581,0.09805224792651179
d,590,0.08188659856751625
d,591,0.09805224792651179
d,600,0.08188659856751625
d,601,0.09805224792651179
d,610,0.08569587948182192
d,611,0.09805224792651179
d,620,0.08569587948182192
d,621,0.09805224792651179
d,630,0.08569587948182192
d,631,0.09805224792651179
d,640,0.08569587948182192
d,641,0.09805224792651179
d,650,0.08569587948182192
d,651,0.09805224792651179
d,660,0.08732875111991449
d,661,0.09805224792651179
d,670,0.08732875111991449
d,671,0.09805224792651179
d,680,0.08732875111991449
d,681,0.09805224792651179
d,690,0.09059270844109363
d,691,0.09805224792651179
d,700,0.09059270844109363
d,701,0.09805224792651179
d,710,0.09410761547313884
d,711,0.09805224792651179
d,720,0.09410761547313884
d,721,0.09805224792651179
d,730,0.09410761547313884
d,731,0.09805224792651179
d,740,0.09410761547313884
d,750,0.09059270844109363
d,760,0.0653681652843412
d,770,0.0653681652843412
d,780,0.0653681652843412
d,790,0.0653681652843412
d,800,0.0653681652843412
d,810,0.0653681652843412
d,820,0.0653681652843412
d,830,0.0653681652843412
d,840,0.0653681652843412
d,850,0.0653681652843412
d,860,0.0653681652843412
d,870,0.0653681652843412
d,880,0.0653681652843412
d,890,0.0653681652843412
d,900,0.0653681652843412
d,910,0.0653681652843412
d,920,0.0653681652843412
d,930,0.0653681652843412
d,940,0.0653681652843412
d,950,0.0653681652843412
d,960,0.0653681652843412
d,970,0.0653681652843412
d,980,0.0653681652843412
d,990,0.0653681652843412
d,1000,0.0653681652843412
d,1010,0.0653681652843412
d,1020,0.0653681652843412
d,1030,0.0653681652843412
d,1040,0.0653681652843412
d,1050,0.0653681652843412
d,1060,0.0653681652843412
d,1070,0.0653681652843412
d,1080,0.0653681652843412
d,1090,0.0653681652843412
d,1100,0.0653681652843412
